Iteration No,Coverage,No of connected components,Simulation time,No of drone failed,Network efficiency,Avg Energy (J),Min Energy (J)
35,34,3,25,0,0.2472,122696.75,116728.98
35,43.5,4,26,0,0.2601,122456.34,116696.99
35,43.5,3,27,0,0.2601,122424.34,116664.99
35,41.5,4,28,0,0.1869,122322.47,116633
35,41.5,4,29,0,0.1869,122290.48,116601
35,41.5,4,30,0,0.1869,122082.05,116601
35,41.5,4,31,0,0.1869,122050.06,116569.01
35,41.5,5,32,0,0.1869,122015.4,116537.01
35,41.5,5,33,0,0.1869,121983.4,116505.02
35,4,4,34,0,0.1768,121742.99,116473.02
35,4,4,35,0,0.1768,121710.99,116441.03
35,3,4,36,0,0.1768,121676.33,116377.04
35,3,4,37,0,0.1768,121644.34,116345.04
35,3,5,38,0,0.1768,121609.68,116313.05
35,3,4,39,0,0.1768,121577.68,116281.06
35,2,4,40,0,0.1768,121575.02,116281.06
35,2,4,41,0,0.1768,121543.02,116249.06
35,3.5000000000000004,5,42,0,0.1944,121302.61,116217.07
35,3.5000000000000004,4,43,0,0.1944,121270.61,116185.07
35,5,4,44,0,0.1944,121030.2,116153.08
35,5,4,45,0,0.1944,120998.2,116121.08
36,11,4,0,0,0.3838,124968.01,124968.01
36,11,4,1,0,0.3838,124936.01,124936.01
36,11.5,4,2,0,0.3553,124695.6,122402.97
36,11.5,4,3,0,0.3553,124663.6,122370.97
36,16,5,4,0,0.3157,124423.19,122338.98
36,16,5,5,0,0.3157,124391.19,122306.98
36,15.5,5,6,0,0.3157,124289.32,122274.99
36,15.5,5,7,0,0.3157,124257.32,122242.99
36,15.5,5,8,0,0.3157,124016.91,119709.95
36,15.5,5,9,0,0.3157,123984.91,119677.95
36,15.5,5,10,0,0.3157,123982.25,119677.95
36,15.5,5,11,0,0.3157,123950.25,119645.96
36,18.5,5,12,0,0.3157,123709.84,119613.96
36,18.5,5,13,0,0.3157,123677.84,119581.97
36,12.5,5,14,0,0.3157,123437.43,119549.98
36,12.5,5,15,0,0.3157,123405.43,119517.98
36,12.5,5,16,0,0.3157,123370.77,119485.99
36,12.5,5,17,0,0.3157,123338.78,119453.99
36,56.49999999999999,5,18,0,0.3157,123236.9,119422
36,56.49999999999999,5,19,0,0.3157,123204.91,119390
36,65,5,20,0,0.3056,122996.49,119390
36,65,5,21,0,0.3056,122964.49,119358.01
36,60,4,22,0,0.375,122724.08,119326.01
36,60,4,23,0,0.375,122692.08,119294.02
36,59.5,4,24,0,0.3263,122451.67,119262.02
36,59.5,4,25,0,0.3263,122419.67,119230.03
36,56.49999999999999,4,26,0,0.3263,122179.26,119198.04
36,56.49999999999999,4,27,0,0.3263,122147.26,119166.04
36,52,6,28,0,0.2593,121906.85,119134.05
36,52,5,29,0,0.2593,121874.85,119102.05
36,44,5,30,0,0.2727,121666.43,119102.05
36,44,5,31,0,0.2727,121634.44,119070.06
36,40,5,32,0,0.2727,121599.78,119038.06
36,40,5,33,0,0.2727,121567.78,119006.07
36,38,6,34,0,0.2096,121327.37,118942.08
36,38,6,35,0,0.2096,121295.37,118910.08
36,39,7,36,0,0.2096,121260.71,118878.09
36,39,6,37,0,0.2096,121228.72,118846.09
36,43.5,5,38,0,0.2247,120988.3,118814.1
36,43.5,5,39,0,0.2247,120956.31,118782.11
36,34,3,40,0,0.3293,120747.88,118782.11
36,34,3,41,0,0.3293,120715.89,118750.11
36,39.5,4,42,0,0.2273,120475.47,118718.12
36,39.5,4,43,0,0.2273,120443.48,118686.12
36,39,5,44,0,0.1818,120203.06,118654.13
36,39,5,45,0,0.1818,120171.07,118622.13
37,27.500000000000004,3,0,0,0.3689,124968.01,124968.01
37,27.500000000000004,3,1,0,0.3689,124936.01,124936.01
37,29.5,3,2,0,0.4051,124695.6,122402.97
37,29.5,3,3,0,0.4051,124663.6,122370.97
37,22.5,4,4,0,0.4374,124423.19,122338.98
37,22.5,3,5,0,0.4374,124391.19,122306.98
37,16,3,6,0,0.4374,124150.78,122274.99
37,16,3,7,0,0.4374,124118.78,122242.99
37,23.5,4,8,0,0.4374,124016.91,122211
37,23.5,3,9,0,0.4374,123984.91,122179
37,21,3,10,0,0.4374,123915.03,122179
37,21,3,11,0,0.4374,123883.04,122147.01
37,17.5,3,12,0,0.4374,123642.62,121276.46
37,17.5,3,13,0,0.4374,123610.63,121244.47
37,28.499999999999996,4,14,0,0.3434,123370.21,121212.47
37,28.499999999999996,4,15,0,0.3434,123338.22,121180.48
37,42.5,4,16,0,0.3194,123097.8,121148.48
37,42.5,4,17,0,0.3194,123065.81,121116.49
37,42.5,4,18,0,0.3194,123031.15,121084.49
37,42.5,4,19,0,0.3194,122999.15,121052.5
37,47.5,4,20,0,0.3194,122790.73,121020.5
37,47.5,4,21,0,0.3194,122758.74,120988.51
37,47.5,5,22,0,0.3194,122518.32,119326.01
37,47.5,4,23,0,0.3194,122486.33,119294.02
37,46.5,3,24,0,0.3497,122245.91,119262.02
37,46.5,3,25,0,0.3497,122213.92,119230.03
37,42,3,26,0,0.3497,122179.26,119198.04
37,42,3,27,0,0.3497,122147.26,119166.04
37,42,3,28,0,0.3497,122112.6,119134.05
37,42,3,29,0,0.3497,122080.61,119102.05
37,40,3,30,0,0.3232,121872.19,119102.05
37,40,3,31,0,0.3232,121840.19,119070.06
37,47,3,32,0,0.3157,121599.78,119038.06
37,47,3,33,0,0.3157,121567.78,119006.07
37,47,3,34,0,0.3157,121533.12,118974.07
37,47,3,35,0,0.3157,121501.13,118942.08
37,41.5,3,36,0,0.303,121260.71,118910.08
37,41.5,4,37,0,0.303,121228.72,118878.09
37,44.5,3,38,0,0.3106,120988.3,118846.09
37,44.5,3,39,0,0.3106,120956.31,118814.1
37,43.5,4,40,0,0.303,120747.88,116313.05
37,43.5,3,41,0,0.303,120715.89,116281.06
37,42.5,3,42,0,0.3106,120475.47,113748.01
37,42.5,3,43,0,0.3106,120443.48,113716.02
37,43,3,44,0,0.3106,120408.82,113684.02
37,43,3,45,0,0.3106,120376.82,113652.03
38,55.00000000000001,6,0,0,0.1937,124968.01,124968.01
38,55.00000000000001,6,1,0,0.1937,124936.01,124936.01
38,55.00000000000001,6,2,0,0.1937,124901.35,124872.02
38,55.00000000000001,6,3,0,0.1937,124869.36,124840.03
38,54.50000000000001,6,4,0,0.1937,124767.48,124001.47
38,54.50000000000001,6,5,0,0.1937,124735.49,123969.48
38,43,6,6,0,0.1944,124495.07,122274.99
38,43,7,7,0,0.1944,124463.08,122242.99
38,43,6,8,0,0.1944,124428.42,122211
38,43,6,9,0,0.1944,124396.42,122179
38,43,6,10,0,0.1944,124393.76,122179
38,43,6,11,0,0.1944,124361.76,122147.01
38,43,6,12,0,0.1944,124327.1,122115.01
38,43,6,13,0,0.1944,124295.11,122083.02
38,41.5,6,14,0,0.1944,124140.49,122051.03
38,41.5,6,15,0,0.1944,124108.49,122019.03
38,39.5,6,16,0,0.1944,123868.08,121987.04
38,39.5,6,17,0,0.1944,123836.08,121955.04
38,39.5,6,18,0,0.1944,123801.42,121923.05
38,39.5,6,19,0,0.1944,123769.43,121891.05
38,50,5,20,0,0.2361,123561.01,121891.05
38,50,5,21,0,0.2361,123529.01,121859.06
38,52.5,6,22,0,0.2361,123427.14,121827.06
38,52.5,6,23,0,0.2361,123395.14,121795.07
38,51.5,5,24,0,0.2361,123154.73,121731.08
38,51.5,5,25,0,0.2361,123122.73,121699.09
38,43,5,26,0,0.2475,122882.32,120860.53
38,43,5,27,0,0.2475,122850.32,120828.54
38,43,5,28,0,0.2475,122609.91,119134.05
38,43,5,29,0,0.2475,122577.91,119102.05
38,43,6,30,0,0.2475,122575.25,119102.05
38,43,5,31,0,0.2475,122543.25,119070.06
38,39.5,6,32,0,0.1439,122302.84,119038.06
38,39.5,6,33,0,0.1439,122270.84,119006.07
38,44,6,34,0,0.1439,122168.97,118974.07
38,44,6,35,0,0.1439,122136.97,118942.08
38,45,6,36,0,0.1439,122102.31,118910.08
38,45,6,37,0,0.1439,122070.32,118878.09
38,29.5,7,38,0,0.1288,121829.9,118846.09
38,29.5,7,39,0,0.1288,121797.91,118814.1
38,29.5,7,40,0,0.1288,121795.24,118814.1
38,29.5,7,41,0,0.1288,121763.25,118782.11
38,36,7,42,0,0.1288,121728.59,118750.11
38,36,7,43,0,0.1288,121696.59,118718.12
38,32.5,6,44,0,0.2121,121456.18,118686.12
38,32.5,6,45,0,0.2121,121424.18,118654.13
39,27,4,0,0,0.2601,124968.01,124968.01
39,27,3,1,0,0.2601,124936.01,124936.01
39,26,4,2,0,0.2677,124695.6,122402.97
39,26,4,3,0,0.2677,124663.6,122370.97
39,23,4,4,0,0.2677,124628.94,122306.98
39,23,3,5,0,0.2677,124596.95,122274.99
39,23,4,6,0,0.2677,124562.28,122242.99
39,23,3,7,0,0.2677,124530.29,122211
39,23,3,8,0,0.2677,124495.63,122179
39,23,3,9,0,0.2677,124463.63,122147.01
39,27,3,10,0,0.2576,124255.21,122147.01
39,27,3,11,0,0.2576,124223.22,122115.01
39,23.5,3,12,0,0.2576,124121.35,122083.02
39,23.5,4,13,0,0.2576,124089.35,122051.03
39,23.5,3,14,0,0.2576,124054.69,122019.03
39,23.5,3,15,0,0.2576,124022.7,121987.04
39,20.5,3,16,0,0.2576,123988.03,121955.04
39,20.5,3,17,0,0.2576,123956.04,121923.05
39,17.5,5,18,0,0.1869,123715.62,121891.05
39,17.5,5,19,0,0.1869,123683.63,121859.06
39,16.5,4,20,0,0.1869,123475.21,119390
39,16.5,5,21,0,0.1869,123443.21,119358.01
39,16.5,4,22,0,0.1869,123341.34,119326.01
39,16.5,4,23,0,0.1869,123309.35,119294.02
39,16.5,4,24,0,0.1869,123274.68,119262.02
39,16.5,4,25,0,0.1869,123242.69,119230.03
39,26,4,26,0,0.1869,123002.27,119198.04
39,26,4,27,0,0.1869,122970.28,119166.04
39,24,4,28,0,0.1793,122729.86,119134.05
39,24,5,29,0,0.1793,122697.87,119102.05
39,24,4,30,0,0.1793,122489.45,116601
39,24,4,31,0,0.1793,122457.45,116569.01
39,50,3,32,0,0.2361,122355.58,116537.01
39,50,3,33,0,0.2361,122323.59,116505.02
39,44.5,3,34,0,0.2361,122083.17,116473.02
39,44.5,4,35,0,0.2361,122051.18,116441.03
39,44.5,3,36,0,0.2361,122016.52,116409.03
39,44.5,3,37,0,0.2361,121984.52,116377.04
39,56.99999999999999,3,38,0,0.25,121744.11,116345.04
39,56.99999999999999,3,39,0,0.25,121712.11,116313.05
39,59,3,40,0,0.25,121627.19,116313.05
39,59,3,41,0,0.25,121595.2,116281.06
39,54.50000000000001,3,42,0,0.2601,121354.78,116249.06
39,54.50000000000001,5,43,0,0.2601,121322.79,116217.07
39,52.5,3,44,0,0.3452,121082.37,116185.07
39,52.5,2,45,0,0.3452,121050.38,116153.08
40,36.5,6,0,0,0.1351,124968.01,124968.01
40,36.5,6,1,0,0.1351,124936.01,124936.01
40,29.5,6,2,0,0.1351,124695.6,122402.97
40,29.5,6,3,0,0.1351,124663.6,122370.97
40,29.5,8,4,0,0.1351,124628.94,122338.98
40,29.5,7,5,0,0.1351,124596.95,122306.98
40,34,6,6,0,0.1351,124495.07,122274.99
40,34,7,7,0,0.1351,124463.08,122242.99
40,29.5,7,8,0,0.0909,124222.66,122211
40,29.5,7,9,0,0.0909,124190.67,122179
40,31.5,8,10,0,0.0909,124120.79,122179
40,31.5,7,11,0,0.0909,124088.79,122147.01
40,26.5,7,12,0,0.1136,123848.38,122115.01
40,26.5,7,13,0,0.1136,123816.38,122083.02
40,35,8,14,0,0.1035,123695.99,122051.03
40,35,7,15,0,0.1035,123664,122019.03
40,18.5,8,16,0,0.1136,123423.58,119485.99
40,18.5,7,17,0,0.1136,123391.59,119453.99
40,18.5,7,18,0,0.1136,123356.92,119422
40,18.5,7,19,0,0.1136,123324.93,119390
40,24.5,6,20,0,0.1288,123116.51,119390
40,24.5,7,21,0,0.1288,123084.51,119358.01
40,19,6,22,0,0.1288,122849.38,119326.01
40,19,6,23,0,0.1288,122817.38,119294.02
40,19,6,24,0,0.1288,122715.51,119262.02
40,19,6,25,0,0.1288,122683.51,119230.03
40,12.5,6,26,0,0.1439,122443.1,119198.04
40,12.5,6,27,0,0.1439,122411.1,119166.04
40,4,6,28,0,0.1515,122170.69,119134.05
40,4,6,29,0,0.1515,122138.69,119102.05
40,4,6,30,0,0.1515,121930.27,119102.05
40,4,6,31,0,0.1515,121898.28,119070.06
40,54,5,32,0,0.1818,121796.4,119038.06
40,54,6,33,0,0.1818,121764.41,119006.07
40,52.5,5,34,0,0.1667,121523.99,118974.07
40,52.5,5,35,0,0.1667,121492,118942.08
40,53,5,36,0,0.1667,121251.58,116409.03
40,53,5,37,0,0.1667,121219.59,116377.04
40,42,5,38,0,0.1843,120979.17,116345.04
40,42,5,39,0,0.1843,120947.18,116313.05
40,42,5,40,0,0.1843,120738.76,116313.05
40,42,5,41,0,0.1843,120706.76,116281.06
40,42,6,42,0,0.1389,120466.35,113748.01
40,42,6,43,0,0.1389,120434.35,113716.02
40,53,6,44,0,0.1136,120193.94,113684.02
40,53,6,45,0,0.1136,120161.94,113652.03
41,61,2,0,0,0.3684,124968.01,124968.01
41,61,2,1,0,0.3684,124936.01,124936.01
41,60.5,3,2,0,0.3684,124834.14,124065.46
41,60.5,2,3,0,0.3684,124802.14,124033.47
41,59.5,2,4,0,0.3684,124767.48,123969.48
41,59.5,3,5,0,0.3684,124735.49,123937.48
41,50.5,2,6,0,0.3684,124633.61,123905.49
41,50.5,2,7,0,0.3684,124601.62,123873.5
41,65,3,8,0,0.3684,124381.46,122454.1
41,65,2,9,0,0.3684,124349.47,122422.1
41,62,3,10,0,0.3684,124279.59,122422.1
41,62,2,11,0,0.3684,124247.59,122390.11
41,52,2,12,0,0.3684,124145.72,122358.11
41,52,3,13,0,0.3684,124113.72,122326.12
41,52,2,14,0,0.3684,124079.06,122294.12
41,52,3,15,0,0.3684,124047.07,122262.13
41,25.5,2,16,0,0.3424,123806.65,121148.48
41,25.5,2,17,0,0.3424,123774.66,121116.49
41,25.5,2,18,0,0.3424,123740,121084.49
41,25.5,2,19,0,0.3424,123708,121052.5
41,12.5,3,20,0,0.3424,123499.58,121052.5
41,12.5,2,21,0,0.3424,123467.59,121020.5
41,11.5,2,22,0,0.3424,123432.93,120988.51
41,11.5,3,23,0,0.3424,123400.93,120956.52
41,11.5,2,24,0,0.3424,123366.27,120924.52
41,11.5,2,25,0,0.3424,123334.28,120892.53
41,11,2,26,0,0.3311,123093.86,120860.53
41,11,2,27,0,0.3311,123061.87,120828.54
41,13,4,28,0,0.2197,122821.45,120796.54
41,13,4,29,0,0.2197,122789.46,120764.55
41,46.5,4,30,0,0.2273,122581.04,119102.05
41,46.5,4,31,0,0.2273,122549.04,119070.06
41,46.5,4,32,0,0.2273,122308.63,118199.51
41,46.5,4,33,0,0.2273,122276.63,118167.51
41,46.5,4,34,0,0.2273,122241.97,118135.52
41,46.5,4,35,0,0.2273,122209.98,118103.52
41,57.99999999999999,5,36,0,0.1742,122108.1,118071.53
41,57.99999999999999,5,37,0,0.1742,122076.11,118039.54
41,55.00000000000001,5,38,0,0.1742,121974.23,118007.54
41,55.00000000000001,5,39,0,0.1742,121942.24,117975.55
41,55.00000000000001,5,40,0,0.1742,121939.57,117975.55
41,55.00000000000001,5,41,0,0.1742,121907.58,117943.55
41,55.00000000000001,5,42,0,0.1742,121872.92,117911.56
41,55.00000000000001,5,43,0,0.1742,121840.92,117879.56
41,56.49999999999999,5,44,0,0.1742,121671.37,117847.57
41,56.49999999999999,5,45,0,0.1742,121639.37,117815.57
42,28.499999999999996,4,0,0,0.3548,124968.01,124968.01
42,28.499999999999996,4,1,0,0.3548,124936.01,124936.01
42,28.499999999999996,4,2,0,0.3712,124695.6,122402.97
42,28.499999999999996,4,3,0,0.3712,124663.6,122370.97
42,28.499999999999996,4,4,0,0.3712,124628.94,122338.98
42,28.499999999999996,4,5,0,0.3712,124596.95,122306.98
42,25,4,6,0,0.3712,124495.07,122274.99
42,25,4,7,0,0.3712,124463.08,122242.99
42,26.5,4,8,0,0.3712,124222.66,121372.45
42,26.5,4,9,0,0.3712,124190.67,121340.45
42,26.5,4,10,0,0.3712,124188,121340.45
42,26.5,4,11,0,0.3712,124156.01,121308.46
42,15.5,3,12,0,0.3864,123915.59,118775.41
42,15.5,3,13,0,0.3864,123883.6,118743.42
42,10.5,3,14,0,0.3939,123643.18,118711.42
42,10.5,3,15,0,0.3939,123611.19,118679.43
42,28.000000000000004,3,16,0,0.3939,123509.31,118647.43
42,28.000000000000004,3,17,0,0.3939,123477.32,118615.44
42,35,3,18,0,0.3864,123236.9,116920.95
42,35,3,19,0,0.3864,123204.91,116888.95
42,35,3,20,0,0.3864,123202.24,116888.95
42,35,3,21,0,0.3864,123170.25,116856.96
42,31,3,22,0,0.4091,122929.83,114323.91
42,31,3,23,0,0.4091,122897.84,114291.92
42,31.5,3,24,0,0.3864,122657.42,114259.92
42,31.5,3,25,0,0.3864,122625.43,114227.93
42,31.5,3,26,0,0.3864,122590.77,114195.94
42,31.5,3,27,0,0.3864,122558.77,114163.94
42,32,3,28,0,0.3864,122389.68,114131.95
42,32,3,29,0,0.3864,122357.69,114099.95
42,62.5,3,30,0,0.3864,122149.27,114099.95
42,62.5,3,31,0,0.3864,122117.27,114067.96
42,65.5,3,32,0,0.3649,121876.86,114035.96
42,65.5,4,33,0,0.3649,121844.86,114003.97
42,65,3,34,0,0.3649,121742.99,113971.97
42,65,3,35,0,0.3649,121710.99,113939.98
42,65,3,36,0,0.3649,121676.33,113907.98
42,65,3,37,0,0.3649,121644.34,113875.99
42,64.5,3,38,0,0.3414,121403.92,113843.99
42,64.5,3,39,0,0.3414,121371.93,113812
42,51.5,3,40,0,0.3174,121163.51,113812
42,51.5,3,41,0,0.3174,121131.51,113780.01
42,60,2,42,0,0.402,120891.1,113748.01
42,60,2,43,0,0.402,120859.1,113716.02
42,55.50000000000001,4,44,0,0.3525,120618.69,111200.36
42,55.50000000000001,3,45,0,0.3525,120586.69,111168.36
43,39,5,0,0,0.2008,124968.01,124968.01
43,39,4,1,0,0.2008,124936.01,124936.01
43,39.5,4,2,0,0.2008,124834.14,124065.46
43,39.5,4,3,0,0.2008,124802.14,124033.47
43,33.5,4,4,0,0.2008,124700.27,124001.47
43,33.5,7,5,0,0.2008,124668.27,123969.48
43,32,4,6,0,0.2197,124427.86,122274.99
43,32,4,7,0,0.2197,124395.86,122242.99
43,34.5,4,8,0,0.2197,124276.99,122211
43,34.5,5,9,0,0.2197,124244.99,122179
43,19,4,10,0,0.2197,124036.57,122179
43,19,4,11,0,0.2197,124004.58,122147.01
43,19,4,12,0,0.2197,123969.92,122115.01
43,19,5,13,0,0.2197,123937.92,122083.02
43,25.5,6,14,0,0.1591,123697.51,122051.03
43,25.5,6,15,0,0.1591,123665.51,122019.03
43,49,5,16,0,0.1591,123563.64,121148.48
43,49,5,17,0,0.1591,123531.64,121116.49
43,45.5,5,18,0,0.1591,123496.98,121084.49
43,45.5,6,19,0,0.1591,123464.99,121052.5
43,45.5,7,20,0,0.1591,123462.32,121052.5
43,45.5,5,21,0,0.1591,123430.33,121020.5
43,45.5,5,22,0,0.1591,123328.45,120956.52
43,45.5,5,23,0,0.1591,123296.46,120924.52
43,47,5,24,0,0.1591,123056.04,119881.96
43,47,5,25,0,0.1591,123024.05,119849.97
43,41.5,5,26,0,0.1439,122783.63,119817.97
43,41.5,5,27,0,0.1439,122751.64,119785.98
43,42,5,28,0,0.1439,122649.77,119753.98
43,42,5,29,0,0.1439,122617.77,119721.99
43,42,5,30,0,0.1439,122615.11,119721.99
43,42,5,31,0,0.1439,122583.11,119689.99
43,40.5,5,32,0,0.1338,122342.7,118199.51
43,40.5,5,33,0,0.1338,122310.7,118167.51
43,34,6,34,0,0.1338,122141.61,116490.41
43,34,6,35,0,0.1338,122109.62,116458.41
43,34,5,36,0,0.1338,122074.96,116394.42
43,34,5,37,0,0.1338,122042.96,116362.43
43,34,5,38,0,0.1338,122008.3,116298.44
43,34,5,39,0,0.1338,121976.31,116266.45
43,36,6,40,0,0.1338,121906.43,116266.45
43,36,5,41,0,0.1338,121874.43,116234.45
43,40,5,42,0,0.1338,121705.35,116202.46
43,40,6,43,0,0.1338,121673.35,116170.46
43,37.5,5,44,0,0.1338,121638.69,116138.47
43,37.5,5,45,0,0.1338,121606.7,116106.47
44,46.5,2,0,0,0.4717,124968.01,124968.01
44,46.5,2,1,0,0.4717,124936.01,124936.01
44,46.5,2,2,0,0.4717,124834.14,124065.46
44,46.5,2,3,0,0.4717,124802.14,124033.47
44,49,2,4,0,0.4717,124700.27,124001.47
44,49,2,5,0,0.4717,124668.27,123969.48
44,53,2,6,0,0.5028,124427.86,122274.99
44,53,2,7,0,0.5028,124395.86,122242.99
44,66.5,2,8,0,0.4876,124155.45,122211
44,66.5,2,9,0,0.4876,124123.45,122179
44,60,2,10,0,0.4876,124053.57,122179
44,60,2,11,0,0.4876,124021.58,122147.01
44,58.5,3,12,0,0.3485,123781.16,122115.01
44,58.5,3,13,0,0.3485,123749.17,122083.02
44,51.5,3,14,0,0.3384,123508.75,122051.03
44,51.5,3,15,0,0.3384,123476.76,122019.03
44,42.5,3,16,0,0.4851,123236.34,119485.99
44,42.5,2,17,0,0.4851,123204.35,119453.99
44,48.5,2,18,0,0.4788,122963.93,119422
44,48.5,3,19,0,0.4788,122931.94,119390
44,50.5,2,20,0,0.4788,122794.85,119390
44,50.5,2,21,0,0.4788,122762.85,119358.01
44,52.5,2,22,0,0.4788,122660.98,119326.01
44,52.5,2,23,0,0.4788,122628.98,119294.02
44,52.5,2,24,0,0.4788,122594.32,119262.02
44,52.5,2,25,0,0.4788,122562.33,119230.03
44,54,2,26,0,0.4788,122321.91,119198.04
44,54,2,27,0,0.4788,122289.92,119166.04
44,49,2,28,0,0.4788,122255.26,119102.05
44,49,2,29,0,0.4788,122223.26,119070.06
44,49,2,30,0,0.4788,122014.84,116601
44,49,2,31,0,0.4788,121982.85,116569.01
44,18.5,2,32,0,0.4677,121742.43,116537.01
44,18.5,2,33,0,0.4677,121710.44,116505.02
44,19,2,34,0,0.4563,121608.56,116473.02
44,19,2,35,0,0.4563,121576.57,116441.03
44,23,2,36,0,0.4929,121336.15,113907.98
44,23,2,37,0,0.4929,121304.16,113875.99
44,18.5,2,38,0,0.4929,121063.74,113843.99
44,18.5,2,39,0,0.4929,121031.75,113812
44,20.5,2,40,0,0.4828,120823.33,113812
44,20.5,2,41,0,0.4828,120791.33,113780.01
44,20.5,2,42,0,0.4828,120756.67,113748.01
44,20.5,2,43,0,0.4828,120724.68,113716.02
44,20.5,2,44,0,0.4828,120484.26,113684.02
44,20.5,2,45,0,0.4828,120452.27,113652.03
45,59.5,2,0,0,0.4282,124968.01,124968.01
45,59.5,2,1,0,0.4282,124936.01,124936.01
45,59.5,2,2,0,0.4206,124695.6,122402.97
45,59.5,2,3,0,0.4206,124663.6,122370.97
45,58.5,2,4,0,0.4206,124423.19,122338.98
45,58.5,2,5,0,0.4206,124391.19,122306.98
45,64.5,2,6,0,0.4127,124150.78,119773.94
45,64.5,2,7,0,0.4127,124118.78,119741.94
45,66.5,3,8,0,0.3182,123878.37,119709.95
45,66.5,3,9,0,0.3182,123846.37,119677.95
45,52,5,10,0,0.2121,123637.95,119677.95
45,52,4,11,0,0.2121,123605.96,119645.96
45,52,4,12,0,0.2121,123571.29,119613.96
45,52,4,13,0,0.2121,123539.3,119581.97
45,46,4,14,0,0.1919,123298.88,117048.93
45,46,4,15,0,0.1919,123266.89,117016.93
45,18.5,4,16,0,0.1742,123026.47,116984.94
45,18.5,4,17,0,0.1742,122994.48,116952.94
45,16,4,18,0,0.1742,122754.06,116920.95
45,16,4,19,0,0.1742,122722.07,116888.95
45,21,3,20,0,0.2273,122513.65,116888.95
45,21,3,21,0,0.2273,122481.65,116856.96
45,22,3,22,0,0.2273,122379.78,116824.96
45,22,3,23,0,0.2273,122347.79,116792.97
45,15.5,4,24,0,0.2273,122245.91,116760.97
45,15.5,3,25,0,0.2273,122213.92,116728.98
45,20,3,26,0,0.2273,122044.83,116696.99
45,20,3,27,0,0.2273,122012.84,116664.99
45,20,4,28,0,0.2273,121772.42,116633
45,20,3,29,0,0.2273,121740.43,116601
45,41,3,30,0,0.2273,121670.55,116601
45,41,3,31,0,0.2273,121638.55,116569.01
45,42,3,32,0,0.2386,121398.14,116537.01
45,42,3,33,0,0.2386,121366.14,116505.02
45,42,3,34,0,0.2386,121331.48,116473.02
45,42,3,35,0,0.2386,121299.49,116441.03
45,48,2,36,0,0.3211,121059.07,116409.03
45,48,2,37,0,0.3211,121027.08,116377.04
45,44.5,2,38,0,0.3211,120992.41,116345.04
45,44.5,2,39,0,0.3211,120960.42,116313.05
45,47.5,2,40,0,0.3135,120752,116313.05
45,47.5,3,41,0,0.3135,120720,116281.06
45,46,2,42,0,0.2909,120479.59,113748.01
45,46,2,43,0,0.2909,120447.59,113716.02
45,56.49999999999999,2,44,0,0.3225,120207.18,113684.02
45,56.49999999999999,2,45,0,0.3225,120175.18,113652.03
46,16.5,5,0,0,0.1667,124968.01,124968.01
46,16.5,5,1,0,0.1667,124936.01,124936.01
46,30,5,2,0,0.154,124695.6,122402.97
46,30,5,3,0,0.154,124663.6,122370.97
46,21.5,6,4,0,0.154,124423.19,122338.98
46,21.5,6,5,0,0.154,124391.19,122306.98
46,21.5,5,6,0,0.154,124356.53,122274.99
46,21.5,5,7,0,0.154,124324.54,122242.99
46,21.5,5,8,0,0.154,124289.87,122211
46,21.5,5,9,0,0.154,124257.88,122179
46,25.5,6,10,0,0.154,124188,122179
46,25.5,5,11,0,0.154,124156.01,122147.01
46,25.5,5,12,0,0.154,124121.35,122115.01
46,25.5,5,13,0,0.154,124089.35,122083.02
46,25.5,5,14,0,0.154,124054.69,122051.03
46,25.5,5,15,0,0.154,124022.7,122019.03
46,26,5,16,0,0.154,123853.61,120341.92
46,26,5,17,0,0.154,123821.61,120309.93
46,30.5,6,18,0,0.1465,123581.2,120277.94
46,30.5,5,19,0,0.1465,123549.2,120245.94
46,28.499999999999996,4,20,0,0.226,123340.78,117744.89
46,28.499999999999996,4,21,0,0.226,123308.79,117712.9
46,37.5,4,22,0,0.226,123139.7,117680.9
46,37.5,5,23,0,0.226,123107.71,117648.91
46,31.5,4,24,0,0.226,123004.49,117616.91
46,31.5,4,25,0,0.226,122972.5,117584.92
46,25,4,26,0,0.226,122803.41,117552.92
46,25,4,27,0,0.226,122771.42,117520.93
46,27.500000000000004,4,28,0,0.226,122602.26,117488.93
46,27.500000000000004,4,29,0,0.226,122570.27,117456.94
46,56.49999999999999,5,30,0,0.1818,122361.85,117456.94
46,56.49999999999999,5,31,0,0.1818,122329.85,117424.94
46,57.49999999999999,5,32,0,0.1894,122089.44,117392.95
46,57.49999999999999,6,33,0,0.1894,122057.44,117360.96
46,57.49999999999999,5,34,0,0.1894,121817.03,116473.02
46,57.49999999999999,6,35,0,0.1894,121785.03,116441.03
46,55.50000000000001,5,36,0,0.1818,121683.16,116409.03
46,55.50000000000001,5,37,0,0.1818,121651.17,116377.04
46,55.50000000000001,5,38,0,0.1818,121616.51,116345.04
46,55.50000000000001,5,39,0,0.1818,121584.51,116313.05
46,68,3,40,0,0.2982,121376.09,116313.05
46,68,3,41,0,0.2982,121344.1,116281.06
46,71.5,3,42,0,0.351,121103.68,113748.01
46,71.5,3,43,0,0.351,121071.69,113716.02
46,75.5,3,44,0,0.351,121037.02,113652.03
46,75.5,3,45,0,0.351,121005.03,113620.03
47,37,8,0,0,0.1061,124968.01,124968.01
47,37,8,1,0,0.1061,124936.01,124936.01
47,33,6,2,0,0.1641,124695.6,122402.97
